Fecha;IPSA;Latam;USA;Europe;Asia Dev;Asia EM;EMEA;CLP Dur < 5Y;UF Dur < 5Y;Gob Dur >5Y;Corporativos Chile;Corporativos EM;Corporativos Dev HY;Corporativos Dev IG;Treasury
01-03-2000;1;1;1;1;1;1;1;1;1;1;1;;1;1;
02-03-2000;1,002014217;1,022552983;1,00488176;1,018758711;0,995417706;1,023291417;0,994684217;0,999117455;0,999117455;1,000804889;0,999235343;;0,999489691;0,999503377;
03-03-2000;1,014113822;1,044146637;1,023251119;1,024850299;0,986854137;1,009357857;0,988017661;0,998332093;0,998332093;0,99923965;0,998297258;;0,999818122;0,999503377;
06-03-2000;1,008600881;1,037544439;1,012330198;1,03505898;0,974941923;1,019140857;0,994535227;1,002083373;1,002083373;1,003658802;1,00443915;;1,00230702;1,001648788;
07-03-2000;0,992484508;1,040493483;0,990231464;1,027954979;0,998497836;1,020036359;1,002050541;1,003312807;1,003312807;1,017160555;1,015878459;;1,007159061;1,00609853;
08-03-2000;1,007713054;1,055730204;1,001488697;1,019445426;0,997296055;1,02618081;1,008830973;1,001842317;1,001842317;1,000794664;1,002979798;;1,011444751;1,010131108;
09-03-2000;0,994164074;1,056925407;1,019292605;1,028971857;0,98720744;1,003809053;1,025711833;1,000810048;1,000810048;1,002273256;1,003490226;;1,006318526;1,004668256;
10-03-2000;0,995380252;1,042161565;1,014377017;1,033818471;0,988273889;1,002628628;1,032738705;1,002692684;1,002692684;1,003675701;1,004390866;;1,006640279;1,005264203;
13-03-2000;0,983300901;1,020872833;1,010361901;1,013236483;0,965370187;0,954610862;1,008637654;1,00327139;1,00327139;1,004288789;1,004411559;;1,008618649;1,00735002;
14-03-2000;0,978620435;1,00535211;0,993439495;1,008764162;0,96538603;0,952852328;1,004583174;1,003977353;1,003977353;1,004968694;1,004832317;;1,006068037;1,005820421;
15-03-2000;0,976034254;1,009564412;1,014984655;0,992542626;0,96066351;0,938961821;0,993353532;1,004093556;1,004093556;1,00462;1,004622431;;1,004775585;1,005423123;
16-03-2000;0,98948094;1,018981603;1,06337502;1,011159586;0,981225908;0,936026747;1,006643317;1,004490729;1,004490729;1,006333518;1,006338968;;1,006519208;1,007250695;
17-03-2000;0,995564397;1,015940965;1,066482131;1,01409394;0,992517369;0,950804098;1,011112765;1,005565076;1,005565076;1,007574008;1,007630805;;1,005328064;1,006555423;
20-03-2000;0,990982353;1,017095754;1,063193477;1,027230605;0,988020953;0,941262761;0,993899997;1,006686754;1,006686754;1,009630316;1,009858755;;1,005129592;1,005860151;
21-03-2000;0,985582402;1,024240272;1,087181349;1,025002156;0,987034355;0,957035168;0,992524367;1,008238505;1,008238505;1,011633877;1,011517155;;1,001855861;1,003079062;
22-03-2000;0,978179217;1,012784112;1,092074377;1,017164965;0,977747878;0,970152958;0,98643348;1,009822511;1,009822511;1,013520187;1,013194276;;1,000258977;1,001191895;
23-03-2000;0,978964336;1,024067736;1,108822498;1,018456609;0,973270887;0,979912735;0,992177436;1,011425307;1,011425307;1,015495601;1,015230077;;0,997425261;0,998013508;
24-03-2000;0,988484473;1,034705261;1,109349124;1,040692084;0,97638449;0,991892887;1,005135542;1,011532907;1,011532907;1,019612262;1,018793221;;0,997182745;0,998112833;
27-03-2000;0,998357289;1,044905453;1,108098784;1,038463679;0,990917522;1,011758047;1,004140455;1,012677024;1,012677024;1,02043674;1,019671197;;0,994602811;0,998311482;
28-03-2000;0,983818082;1,019060611;1,096576875;1,035834107;1,014353165;1,02149934;0,986876013;1,01071441;1,01071441;1,01997832;1,019391349;;0,993174454;0,997715534;
29-03-2000;0,974776482;1,003258078;1,093576359;1,016955116;1,039817813;1,032284318;0,967155287;1,014505901;1,014505901;1,022908535;1,022531764;;0,989750118;0,995331744;
30-03-2000;0,972771909;0,981215723;1,078205058;0,995512565;1,027485007;1,019974856;0,940482237;1,015906501;1,015906501;1,024405361;1,023654115;;0,981902614;0,995927692;
31-03-2000;0,978751641;0,98696655;1,089281843;1,00373814;1,051205171;1,003492515;0,948605681;1,017256715;1,017256715;1,024807715;1,024132026;;0,983611465;0,999702026;
03-04-2000;0,967961897;0,970895638;1,094896591;0,990342456;1,048297888;1,004068396;0,935953805;1,017244438;1,017244438;1,025525152;1,025118394;;0,983597714;0,999702026;
04-04-2000;0,952628032;0,947051173;1,089639038;0,99083377;1,038199281;0,982228643;0,945355527;1,018367179;1,018367179;1,02714449;1,027231055;;0,985864983;1,001390544;
05-04-2000;0,965952309;0,954594981;1,088124451;0,984678195;1,035112092;0,989052442;0,92368442;1,018317961;1,018317961;1,026290795;1,027217259;;0,988277388;1,00476758;
06-04-2000;0,970010068;0,975225394;1,096660977;1,000909944;1,020875448;0,976684387;0,949318217;1,018642919;1,018642919;1,026279933;1,02764393;;0,987648777;1,004072308;
07-04-2000;0,978764929;0,996099471;1,106411334;1,011212545;1,02152815;1,008747654;0,957613593;1,018172568;1,018172568;1,024518025;1,026127426;;0,990403239;1,004668256;
10-04-2000;0,977798266;0,975413281;1,099348017;1,012696897;1,027178722;1,038534509;0,965345295;1,018682198;1,018682198;1,027080853;1,029466888;;0,991016076;1,004072308;
11-04-2000;0,972001084;0,957007446;1,095662481;0,996681758;1,019623844;1,030695687;0,942091326;1,019442129;1,019442129;1,026444851;1,029287549;;0,990447523;1,003873659;
12-04-2000;0,963067599;0,93864194;1,071545352;0,990130575;1,033005331;1,011473661;0,941826446;1,020504447;1,020504447;1,028154891;1,030676938;;0,990432291;1,003774335;
13-04-2000;0,950398103;0,909379077;1,05230155;0,98993541;1,012531407;0,991256687;0,926067418;1,019300552;1,019300552;1,028294726;1,030864161;;0,990695831;1,003873659;
14-04-2000;0,931522783;0,865247532;0,994541273;0,967599828;1,020030307;0,97236764;0,910763271;1,02129106;1,02129106;1,029721879;1,032208223;;0,995600588;1,009237187;
17-04-2000;0,920670912;0,862527715;1,037526893;0,964481582;0,972202524;0,910284639;0,851325549;1,020373268;1,020373268;1,028481169;1,030622742;;1,003859192;1,0181764;
18-04-2000;0,934630066;0,891902478;1,059858533;0,968031145;0,98668435;0,927990759;0,856868694;1,02021788;1,02021788;1,027197859;1,027878451;;0,996336885;1,011223679;
19-04-2000;0,933097111;0,866518718;1,048185339;0,962326923;0,995847852;0,918345983;0,872547177;1,022825246;1,022825246;1,028579836;1,029293461;;0,997338934;1,011422328;
20-04-2000;0,941874918;0,875822832;1,055560204;0,975527129;0,998420677;0,922536267;0,882550999;1,023883682;1,023883682;1,029558503;1,030155671;;0,999618583;1,013508145;
21-04-2000;0,941874918;0,875822832;1,055560204;0,973920268;0,996271238;0,924832682;0,888559857;1,023883682;1,023883682;1,029552047;1,030155671;;0,999618583;1,013508145;
24-04-2000;0,931620941;0,865999618;1,054764523;0,981069008;1,018735617;0,904807572;0,882270243;1,021588203;1,021588203;1,029157014;1,030469023;;1,004124167;1,017381804;
25-04-2000;0,948221671;0,898215616;1,089411266;0,976765799;1,021004132;0,902307711;0,899216212;1,020520102;1,020520102;1,028136786;1,029314154;;1,005818661;1,018970997;
26-04-2000;0,949211048;0,900736651;1,084053709;0,985058987;1,016732053;0,894764472;0,908834888;1,023259722;1,023259722;1,028960405;1,030154685;;1,00821283;1,021752086;
27-04-2000;0,941728267;0,902034375;1,085076194;0,968535386;1,009033827;0,883019348;0,905829932;1,023587977;1,023587977;1,030077819;1,031121346;;1,00622129;1,021056814;
28-04-2000;0,931211439;0,902662017;1,078967029;0,986853879;1,001261698;0,906843967;0,922974311;1,027966346;1,027966346;1,032266957;1,033595642;;1,00948045;1,023738578;
01-05-2000;0,930759701;0,905096235;1,089446762;0,991168166;1,0174306;0,904596429;0,921826582;1,027966346;1,027966346;1,032260483;1,033595642;;1,009413187;1,023241955;
02-05-2000;0,935481558;0,908546712;1,07228989;1,001768751;1,020084673;0,894433586;0,929448487;1,02427371;1,02427371;1,030851503;1,033531592;;1,00780372;1,021553437;
03-05-2000;0,91954407;0,887043477;1,054030369;0,970233094;1,022590585;0,886783593;0,921499554;1,024902931;1,024902931;1,030560729;1,033528636;;1,013057849;1,026321017;
04-05-2000;0,91972204;0,886939329;1,05200494;0,972604174;1,029749197;0,897788033;0,911998737;1,026491989;1,026491989;1,031950448;1,034908172;;1,014678007;1,028406834;
05-05-2000;0,934202621;0,891838177;1,072329084;0,977481741;1,030187264;0,918634115;0,909491804;1,028281879;1,028281879;1,032842303;1,035730967;;1,018090908;1,032081843;
08-05-2000;0,927625774;0,876817381;1,072063495;0,979123944;1,028872128;0,914369785;0,915477073;1,024100421;1,024100421;1,029547907;1,032680222;;1,024859615;1,038537942;
09-05-2000;0,929066631;0,867478793;1,063795747;0,975978276;1,008755526;0,912711914;0,920896395;1,023292221;1,023292221;1,028468683;1,032055489;;1,02470842;1,038239968;
10-05-2000;0,924871099;0,854865306;1,049781881;0,96907363;1,012358418;0,905165215;0,925219083;1,023578337;1,023578337;1,027624025;1,031948082;;1,031561374;1,044994041;
11-05-2000;0,93237105;0,852850539;1,061369851;0,974737127;0,981718666;0,875463338;0,921785366;1,024756492;1,024756492;1,028508907;1,032696973;;1,024583766;1,038041319;
12-05-2000;0,969283891;0,867223402;1,066973338;0,982178369;0,997839438;0,866658716;0,914214596;1,027341692;1,027341692;1,030625051;1,034572157;;1,020422841;1,034763607;
15-05-2000;1,005479325;0,88380568;1,08288369;0,973234561;0,984234045;0,857626002;0,914197587;1,023943489;1,023943489;1,03142916;1,035845271;;1,015624579;1,028506158;
16-05-2000;1,005799778;0,894902407;1,093313622;0,98625673;0,989337498;0,876088627;0,926211119;1,028222396;1,028222396;1,033417946;1,037895853;;1,015444397;1,02810886;
17-05-2000;0,999233943;0,873715478;1,083407051;0,964598338;0,986225694;0,888163808;0,911134124;1,031545354;1,031545354;1,034962988;1,039335497;;1,020039579;1,03287644;
18-05-2000;0,993142424;0,863486492;1,076664487;0,968744816;0,981980732;0,879896639;0,902444383;1,032524996;1,032524996;1,036823895;1,041211666;;1,021303654;1,034862932;
19-05-2000;0,991559225;0,841936482;1,062846199;0,949413854;0,991378374;0,886047536;0,886602782;1,03114861;1,03114861;1,037686381;1,041914244;;1,024817589;1,040921732;
22-05-2000;0,976809355;0,825133686;1,060396455;0,942442355;0,96424356;0,851259777;0,8788214;1,030405542;1,030405542;1,035672255;1,040575109;;1,026776385;1,043802145;
23-05-2000;0,970546137;0,811692419;1,038934621;0,950288544;0,969374994;0,837755757;0,864636525;1,031205915;1,031205915;1,036573858;1,041184075;;1,025264928;1,042411601;
24-05-2000;0,972890755;0,841621516;1,059903619;0,943101842;0,962268772;0,830836446;0,85506989;1,029476188;1,029476188;1,035704845;1,040138584;;1,026408956;1,045391339;
25-05-2000;0,959137706;0,83328581;1,044591186;0,967281719;0,965891982;0,834630227;0,876241425;1,029943114;1,029943114;1,034949929;1,039662644;;1,025548214;1,044060389;
26-05-2000;0,95239558;0,838819605;1,038703631;0,972809126;0,958428823;0,816093226;0,880584723;1,031790052;1,031790052;1,036308032;1,040977145;;1,021420663;1,040822408;
29-05-2000;0,948672749;0,849797404;1,041931245;0,982158297;0,965387961;0,821876963;0,89096031;1,033385498;1,033385498;1,037084014;1,042207888;;1,024344856;1,043802145;
30-05-2000;0,959639539;0,8799174;1,07399986;1,000591697;0,9699307;0,846328865;0,909796148;1,03395709;1,03395709;1,037868295;1,042849372;;1,021439174;1,043702821;
31-05-2000;0,968497625;0,872279933;1,069135891;0,997872527;0,959028274;0,874945004;0,91766299;1,034696288;1,034696288;1,038246804;1,043288853;;1,0111669;1,041219706;
01-06-2000;0,971466504;0,893644805;1,087192686;1,0121559;0,961900546;0,871484177;0,926578382;1,035078989;1,035078989;1,039325693;1,044372774;;1,008813399;1,038239968;
02-06-2000;0,976409358;0,934910062;1,100798891;1,045856829;0,972111916;0,883980973;0,947788294;1,036850836;1,036850836;1,041608001;1,046053837;;1,004105555;1,031883194;
05-06-2000;0,96507804;0,92959227;1,098876425;1,037918534;1,005080199;0,907903755;0,945382635;1,037598257;1,037598257;1,04354352;1,048126097;;1,009504267;1,035756853;
06-06-2000;0,964808697;0,907313417;1,095716462;1,051665248;1,020755259;0,911085206;0,947729644;1,039126422;1,039126422;1,044722902;1,049378519;;1,014677751;1,039431863;
07-06-2000;0,959647824;0,910755323;1,110488327;1,04688194;1,021123357;0,919285197;0,945168874;1,040173159;1,040173159;1,045128561;1,049954968;;1,019857004;1,043802145;
08-06-2000;0,960798233;0,916231598;1,107848302;1,046018291;1,01983573;0,914080389;0,95443908;1,038828285;1,038828285;1,045646051;1,050168796;;1,024632535;1,04757648;
09-06-2000;0,968151625;0,922349004;1,105549847;1,050787981;1,019309101;0,933514241;0,959006994;1,041672826;1,041672826;1,047386127;1,05123301;;1,028348854;1,050158919;
12-06-2000;0,960089142;0,923437048;1,10176987;1,056147245;1,025977981;0,934386137;0,958127439;1,040962051;1,040962051;1,04528889;1,049480999;;1,032929264;1,053734605;
13-06-2000;0,95985437;0,939679217;1,121917339;1,062785093;1,020865413;0,922747123;0,954927877;1,038128952;1,038128952;1,045045522;1,049198194;;1,036614638;1,057508939;
14-06-2000;0,960438433;0,944813113;1,119487899;1,069488075;1,006480786;0,926373644;0,946473726;1,042393032;1,042393032;1,04673664;1,051088158;;1,034065373;1,053734605;
15-06-2000;0,954268493;0,939500271;1,130108385;1,059834222;0,991204418;0,913987512;0,944207171;1,042134163;1,042134163;1,047109071;1,051342387;;1,038064081;1,056912992;
16-06-2000;0,95325822;0,928985932;1,11629582;1,067147366;0,995119945;0,910406059;0,943154177;1,043963865;1,043963865;1,048981111;1,052065658;;1,036875679;1,0549265;
19-06-2000;0,952899211;0,93513893;1,132192098;1,057668935;1,011261762;0,90520347;0,944602452;1,043963865;1,043963865;1,048974533;1,052065658;;1,036715313;1,054529201;
20-06-2000;0,945280019;0,938010805;1,128359138;1,063687281;1,028422513;0,916387886;0,939852882;1,044656666;1,044656666;1,051247012;1,054316272;;1,039512997;1,05621772;
21-06-2000;0,945310873;0,955918148;1,134034178;1,047611194;1,045689034;0,917798216;0,933232616;1,04604081;1,04604081;1,052104557;1,055295743;;1,041358578;1,059296782;
22-06-2000;0,943507943;0,944129551;1,118007666;1,039040868;1,052395764;0,920978215;0,930328194;1,047639475;1,047639475;1,053481279;1,056878268;;1,044183224;1,061978546;
23-06-2000;0,942348349;0,933758847;1,114714256;1,041382814;1,0462371;0,914643267;0,930735484;1,051055073;1,051055073;1,061728226;1,064163203;;1,048085512;1,066050854;
26-06-2000;0,942699546;0,933916355;1,123276466;1,040410776;1,03132772;0,915352737;0,928650535;1,051055073;1,051055073;1,061721567;1,064163203;;1,04924685;1,066448153;
27-06-2000;0,952454714;0,939522762;1,118699582;1,04125709;1,046116285;0,919828546;0,934376927;1,049783176;1,049783176;1,063563646;1,066493633;;1,04828612;1,06466031;
28-06-2000;0,949840352;0,947812893;1,124981432;1,043067174;1,054667156;0,933495971;0,931811899;1,049209376;1,049209376;1,066933382;1,068926544;;1,050148232;1,066448153;
29-06-2000;0,950280653;0,950595867;1,121122321;1,032484793;1,069509767;0,928152814;0,922991915;1,049852326;1,049852326;1,066773232;1,069620253;;1,054086064;1,069825189;
30-06-2000;0,960053839;0,978221009;1,132550144;1,047419853;1,06427875;0,930846299;0,934940409;1,050816202;1,050816202;1,066117322;1,069889263;;1,058900008;1,072407628;
03-07-2000;0,960944867;1,007223982;1,132864487;1,05794224;1,061475863;0,924035641;0,929563826;1,049642086;1,049642086;1,06627406;1,070902236;;1,051067705;1,063667064;
04-07-2000;0,961589828;1,024179669;1,133490176;1,044243258;1,06194431;0,914933855;0,930647154;1,05257163;1,05257163;1,065719883;1,070296226;;1,051264001;1,063865713;
05-07-2000;0,962065661;1,011953523;1,118088177;1,051223644;1,05331416;0,93243096;0,934035885;1,051140151;1,051140151;1,065194678;1,069983859;;1,051910278;1,064064362;
06-07-2000;0,955957276;1,012377243;1,127318882;1,056980493;1,043629696;0,930106074;0,928276256;1,051183881;1,051183881;1,065402122;1,070356334;;1,054434119;1,066646802;
07-07-2000;0,956806603;1,023361294;1,14180055;1,063731292;1,045384043;0,929579253;0,925253884;1,051868022;1,051868022;1,065780472;1,070585928;;1,05412354;1,065057608;
10-07-2000;0,961658955;1,024665613;1,134528895;1,064853607;1,059286236;0,934448278;0,926564958;1,052719285;1,052719285;1,06820216;1,073356825;;1,051533634;1,061481923;
11-07-2000;0,963262313;1,008126138;1,142283884;1,058708232;1,060462935;0,934723904;0,918967588;1,05332144;1,05332144;1,069075009;1,074924569;;1,05621641;1,065653556;
12-07-2000;0,967566665;1,024369621;1,155363994;1,062422409;1,051753582;0,941000772;0,929751411;1,053900941;1,053900941;1,068642678;1,074600378;;1,058405378;1,068831943;
13-07-2000;0,958080987;1,013840008;1,162449004;1,067378147;1,040012979;0,951476217;0,932234982;1,054664012;1,054664012;1,071027037;1,077018507;;1,064791209;1,073798172;
14-07-2000;0,95508851;1,033329188;1,17725836;1,076995695;1,047348248;0,953681015;0,943003738;1,05579655;1,05579655;1,073547547;1,079706632;;1,070640425;1,078764402;
17-07-2000;0,956902786;1,037372131;1,175891443;1,080481326;1,040714371;0,95178031;0,943190326;1,057062383;1,057062383;1,07647845;1,082553403;;1,069853252;1,076380612;
18-07-2000;0,954362742;1,037651801;1,172354256;1,071554936;1,030142302;0,943398933;0,943538899;1,0571577;1,0571577;1,076647553;1,083655061;;1,078205676;1,084326579;
19-07-2000;0,953218582;0,998255695;1,166558302;1,069574962;1,029293948;0,938001016;0,937501515;1,057091438;1,057091438;1,076212114;1,083930968;;1,079402521;1,084922527;
20-07-2000;0,959359879;1,00987707;1,175650693;1,071066352;1,027886632;0,921439056;0,939290929;1,057593439;1,057593439;1,07821282;1,085156784;;1,078634691;1,083134684;
21-07-2000;0,963830947;1,009190599;1,164979978;1,06372849;1,016280695;0,918500312;0,952232649;1,058545687;1,058545687;1,079043544;1,085795312;;1,080446237;1,084723878;
24-07-2000;0,966443547;1,009961646;1,160422191;1,071089428;1,012703038;0,892745169;0,955623356;1,058599788;1,058599788;1,079210328;1,086846716;;1,087791401;1,091279301;
25-07-2000;0,961981281;1,007781955;1,167445311;1,083074399;1,00889627;0,890357894;0,95403798;1,059156101;1,059156101;1,080281486;1,088249901;;1,089512364;1,092669845;
26-07-2000;0,964314529;1,014644957;1,163597327;1,089193202;1,020384138;0,901377423;0,963295564;1,059935477;1,059935477;1,080320723;1,088814525;;1,101557036;1,104787445;
27-07-2000;0,956568402;0,999802396;1,162330429;1,071258972;1,002094739;0,891871499;0,957917994;1,061673635;1,061673635;1,082556979;1,090850326;;1,098806307;1,102006357;
28-07-2000;0,949304405;0,978222518;1,145437184;1,056535915;0,990146963;0,880197633;0,95509487;1,061936225;1,061936225;1,08580874;1,092744232;;1,100953839;1,107767183;
31-07-2000;0,944749117;0,985220916;1,147268253;1,06993515;0,990314418;0,876501544;0,951183606;1,061553038;1,061553038;1,08522477;1,093180757;;1,095629076;1,10359555;
01-08-2000;0,965100878;0,976048587;1,148659158;1,0623479;0,999297544;0,881154795;0,951584629;1,061274706;1,061274706;1,085665403;1,093997639;;1,090952123;1,09882797;
02-08-2000;0,971345475;0,972693466;1,141629865;1,044097219;0,998976752;0,875486906;0,943382661;1,061776334;1,061776334;1,084738241;1,092397377;;1,083315587;1,091080652;
03-08-2000;0,98287997;0,98027394;1,157286617;1,021840407;0,999696258;0,876930765;0,938136094;1,062683634;1,062683634;1,084851252;1,092734378;;1,089066758;1,097238776;
04-08-2000;0,982058122;0,994778494;1,174895362;1,044459518;0,996898992;0,878236528;0,949704126;1,062388986;1,062388986;1,085989733;1,093851802;;1,09508012;1,102900278;
07-08-2000;0,978533459;1,003956398;1,180462088;1,053888115;1,008353878;0,859183984;0,949681466;1,063040744;1,063040744;1,087656353;1,096824702;;1,096256144;1,102800954;
08-08-2000;0,977056781;0,994257656;1,180754774;1,04206204;0,999373886;0,857016171;0,945058232;1,064442244;1,064442244;1,087402822;1,096032455;;1,093000813;1,098232022;
09-08-2000;0,98256835;0,981175101;1,173407042;1,048398801;1,010858083;0,878796613;0,943982333;1,064743259;1,064743259;1,088413071;1,096711383;;1,094899572;1,098728645;
10-08-2000;0,979557742;0,981404719;1,160135038;1,057195749;1,004653969;0,879768243;0,949502155;1,065631601;1,065631601;1,088759281;1,097213929;;1,091754332;1,095053635;
11-08-2000;0,973247178;0,988523913;1,160105548;1,049442106;1,001164643;0,86742169;0,947890693;1,066791539;1,066791539;1,091745464;1,098855576;;1,081891583;1,087902265;
14-08-2000;0,97441549;0,99130682;1,168173851;1,047948803;0,989232863;0,86033412;0,957784028;1,065161064;1,065161064;1,09235301;1,099807456;;1,075250979;1,081148192;
15-08-2000;0,976021024;0,990442407;1,162597663;1,054517115;0,998052019;0,864693711;0,954702355;1,065161064;1,065161064;1,09234616;1,099807456;;1,072743039;1,081148192;
16-08-2000;0,977329721;0,986257905;1,163560465;1,058419098;1,0055171;0,885887061;0,959724687;1,067537727;1,067537727;1,094750668;1,102483756;;1,076304312;1,084525228;
17-08-2000;0,973918837;0,996474692;1,173503855;1,060250846;0,997770327;0,888669818;0,955066527;1,067380784;1,067380784;1,094087351;1,102300475;;1,075976767;1,084922527;
18-08-2000;0,983491251;0,981016663;1,176527088;1,055567439;1,009598218;0,888341752;0,958447868;1,067703356;1,067703356;1,092984222;1,101686581;;1,082743903;1,091378625;
21-08-2000;0,971365965;0,968547929;1,179267195;1,058146156;0,999512444;0,885166797;0,952765863;1,067558096;1,067558096;1,091826502;1,100373066;;1,080425113;1,088299563;
22-08-2000;0,975727358;0,968627498;1,173861694;1,044281921;1,009978083;0,885350019;0,951883879;1,067757968;1,067757968;1,091799481;1,100064641;;1,076031792;1,084326579;
23-08-2000;0,974928279;0,973223537;1,179610043;1,035780675;1,021718457;0,872975685;0,954716782;1,067771967;1,067771967;1,092946937;1,101060863;;1,075977858;1,084525228;
24-08-2000;0,969866583;0,969385649;1,183638703;1,042870297;1,028272561;0,870827017;0,963412343;1,068299066;1,068299066;1,092683051;1,101231334;;1,07753146;1,086313071;
25-08-2000;0,959890938;0,969241707;1,183042191;1,052736114;1,039120237;0,86984894;0,96195541;1,067792868;1,067792868;1,092860918;1,098050519;;1,076263627;1,085717124;
28-08-2000;0,962342874;0,965957607;1,185973586;1,045149903;1,045846934;0,863212413;0,956898454;1,068484601;1,068484601;1,091537718;1,097465201;;1,07488959;1,082936035;
29-08-2000;0,977525156;0,989995822;1,211753869;1,061405019;1,071822626;0,884016549;0,988907953;1,07283176;1,07283176;1,100026691;1,104495908;;1,101736938;1,109356377;
30-08-2000;0,972603208;1,015327395;1,216278196;1,069681523;1,063904843;0,877775669;0,986509016;1,071809974;1,071809974;1,099055359;1,103813037;;1,113558209;1,118394915;
31-08-2000;0,971702247;1,020537192;1,223748442;1,068705853;1,05640497;0,868705142;0,993500685;1,071190789;1,071190789;1,098037082;1,10315086;;1,114095705;1,116507747;
01-09-2000;0,98405132;1,034323045;1,230774576;1,098080092;1,072572823;0,863969831;1,006207461;1,071109981;1,071109981;1,095526124;1,101427426;;1,121362562;1,120878029;
04-09-2000;0,98249082;1,039204356;1,230751202;1,109376876;1,070660666;0,874171657;1,016622894;1,071109981;1,071109981;1,095519253;1,101427426;;1,131020694;1,120878029;
05-09-2000;0,978656744;1,0417985;1,228816126;1,094325893;1,064363508;0,87965032;1,021912438;1,070893898;1,070893898;1,09336368;1,100176975;;1,141362066;1,128625348;
06-09-2000;0,972479037;1,048450085;1,217288758;1,081920174;1,056013975;0,874989605;1,012109518;1,071001208;1,071001208;1,092520099;1,099957234;;1,144423628;1,130611839;
07-09-2000;0,972658929;1,057412759;1,222727117;1,076720146;1,058488342;0,857534969;1,005213018;1,07088027;1,07088027;1,090911407;1,098990574;;1,149454418;1,130611839;
08-09-2000;0,976112758;1,046492756;1,214177182;1,04837952;1,058453616;0,852474132;1,005763093;1,072148237;1,072148237;1,092200899;1,10012672;;1,135748311;1,128625348;
11-09-2000;0,971118277;1,038942476;1,204991858;1,042076897;1,03670109;0,842154833;0,978904691;1,071803728;1,071803728;1,093155325;1,101116045;;1,132773548;1,124453715;
12-09-2000;0,9671841;1,02130115;1,197821596;1,034152524;1,022474091;0,840351454;0,967515443;1,071822659;1,071822659;1,093811932;1,10173585;;1,131111889;1,123659118;
13-09-2000;0,965114257;1,020699156;1,19548915;1,027368255;1,023334929;0,836739172;0,967134267;1,073753281;1,073753281;1,0937353;1,100379964;;1,127065341;1,119288836;
14-09-2000;0,971925291;1,012687206;1,187028634;1,026056284;1,013716481;0,819421367;0,973886583;1,075072008;1,075072008;1,094875107;1,101371259;;1,120339688;1,112932062;
15-09-2000;0,984913312;1,015236357;1,183980381;1,021063406;1,019929204;0,814209025;0,970168785;1,077743963;1,077743963;1,095500682;1,101603809;;1,127501722;1,120878029;
18-09-2000;0,981946878;0,980864603;1,165315263;1,00644849;1,015782841;0,775210822;0,945751487;1,077743963;1,077743963;1,095493812;1,101603809;;1,124952571;1,119884783;
19-09-2000;0,981946878;0,986198805;1,177879183;1,006082546;1,019902423;0,765663149;0,937643586;1,077743963;1,077743963;1,095486941;1,101603809;;1,121452325;1,119884783;
20-09-2000;0,977452929;0,997788567;1,183485753;0,997266992;1,046128525;0,792484685;0,948451271;1,073908772;1,073908772;1,095621057;1,102092559;;1,132289513;1,131406436;
21-09-2000;0,969279406;0,983958215;1,178459788;0,98750057;1,037222171;0,780191457;0,933559272;1,073640936;1,073640936;1,094186165;1,101266808;;1,123709697;1,127830751;
22-09-2000;0,96264216;0,977765129;1,173631099;1,020889348;0,998152646;0,733850477;0,92932911;1,073854818;1,073854818;1,094791258;1,101664903;;1,118218189;1,12326182;
25-09-2000;0,96580833;0,980445814;1,161139399;1,009323992;1,007504711;0,758784766;0,941261513;1,074641844;1,074641844;1,095135507;1,102459121;;1,114461813;1,118494239;
26-09-2000;0,949300033;0,97370369;1,154779059;1,014027419;1,009532524;0,762994455;0,944516123;1,074556529;1,074556529;1,093294812;1,100686418;;1,118433454;1,122665872;
27-09-2000;0,943301856;0,96464131;1,156162846;1,024049919;0,996229107;0,767797735;0,95230012;1,075206911;1,075206911;1,094134081;1,101751617;;1,116704792;1,126042908;
28-09-2000;0,945712665;0,970040852;1,172889551;1,021800912;0,992171777;0,755450056;0,950566937;1,075788702;1,075788702;1,094902586;1,102135916;;1,105712832;1,119090187;
29-09-2000;0,953541247;0,963118854;1,157585416;1,017814768;1,006353786;0,756545552;0,959796669;1,077059314;1,077059314;1,096749532;1,103851467;;1,10132308;1,119884783;
02-10-2000;0,947277732;0,949192001;1,15216378;1,022872187;1,010470268;0,733388006;0,965755637;1,07917535;1,07917535;1,09831789;1,105031956;;1,098871212;1,117103695;
03-10-2000;0,942895261;0,948952021;1,140418865;1,018929664;1,013030202;0,736440706;0,956046003;1,078757906;1,078757906;1,099970849;1,106191752;;1,094596604;1,114322606;
04-10-2000;0,933863759;0,955170299;1,146967956;1,010991681;1,011543074;0,736672417;0,940409873;1,078563936;1,078563936;1,100844241;1,10611095;;1,092611686;1,112733413;
05-10-2000;0,937644559;0,961247097;1,146427112;1,008791055;1,006189996;0,742921433;0,932148809;1,080295965;1,080295965;1,101019656;1,10637996;;1,09061552;1,110448947;
06-10-2000;0,939992169;0,945181371;1,132395318;1,004592505;1,009959566;0,757094111;0,941499271;1,082393138;1,082393138;1,10516213;1,109756867;;1,095521559;1,116507747;
09-10-2000;0,937642291;0,93869121;1,12628609;0,986414735;1,005724103;0,736772442;0,929953242;1,082393138;1,082393138;1,105155199;1,109756867;;1,095767237;1,116706397;
10-10-2000;0,934706922;0,942102179;1,120760693;0,988539642;1,007994415;0,735915824;0,926999706;1,082568869;1,082568869;1,106009606;1,111255634;;1,101188662;1,122069925;
